time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.1109879979722558,0.07485290771994364,11.852178281159375,0.04438863262758108,0.07999558993604783,0.0,-0.3617630978822476,0.23851421634124145,2.9383926020894773,0.05950555717498211,0.1140188993075604,0.0,414.01405831603853,413.163449105493,413.12991037403617,413.46169470691564
1.2600000000000007,-0.13439176077065387,0.09010285028365504,12.031642614204422,0.048731555391351655,0.08691119921999313,0.0,-0.41904716490479105,0.27021511292925365,3.0433809642715755,0.09024824506883737,0.11763164911228673,0.0,447.8887076042917,448.19417731813314,446.3077157253325,448.8136105759736
1.3200000000000007,-0.16149868762056813,0.10741911449782292,12.218755495452395,0.054603461816432386,0.0939334622383523,0.0,-0.4852513260404267,0.3075885529842712,3.1931816432498024,0.10987778972533889,0.11582375859598724,0.0,463.19786187083423,463.0673349930918,460.9011470538787,462.4575978062425
1.3800000000000008,-0.1926626220277225,0.12706978664177357,12.414084813574394,0.061574043567659054,0.10141355633284199,0.0,-0.5542791472909387,0.34812563736257207,3.317295935475617,0.12646920716484544,0.1381779568461767,0.0,455.07412370482234,456.87338639578365,454.7243746166567,456.0631172910968
1.4400000000000008,-0.22794747928204134,0.14918994643910197,12.615025662314958,0.06886405240415794,0.11057996519867519,0.0,-0.6227158930479628,0.38991292969888164,3.3803737800635965,0.10904279628958162,0.17225771573105692,0.0,436.21078220273756,439.06899917901615,438.22754600054145,436.78998980332074
1.5000000000000009,-0.26763082035448543,0.17401961153212336,12.820640632322554,0.07584985335818661,0.12210830621326707,0.0,-0.7011494311855925,0.43839466293488183,3.4729543543286487,0.12815011614398766,0.21594843599747374,0.0,446.2193906320756,449.80565443497164,446.7434341089323,448.31057924582893
1.560000000000001,-0.3117573548160052,0.20158899404203637,13.027724126671469,0.08325179862596244,0.13538607311830209,0.0,-0.7708124612875064,0.48119042750812013,3.4297240902662938,0.11149721052906682,0.2302653775907874,0.0,403.7956205384817,405.13864781171674,404.1765947336455,402.68817251389686
1.620000000000001,-0.3604091789639357,0.23191715483652645,13.233069690893219,0.0898525518654596,0.1487155362237571,0.0,-0.8520822588760664,0.5302953689356142,3.414895875424054,0.10686736587208427,0.1964624283129963,0.0,415.37204124840827,412.4484041234181,414.3936069769581,413.9980569784368
1.680000000000001,-0.4152774818801129,0.2659670974451759,13.444780212642682,0.09630250474292978,0.15990243254333603,0.0,-0.9781753426571469,0.605382622284794,3.641036151704382,0.10873284477354815,0.13500395617789135,0.0,491.63434679999125,487.08639059330665,490.86973582515145,491.017105255411
1.740000000000001,-0.47720043927856803,0.30421689460124846,13.6653051364563,0.10325945782525192,0.16796869295432426,0.0,-1.0866716615015402,0.6702219192933437,3.709283774159592,0.1274506816011837,0.1332816593287269,0.0,444.22048348225314,444.0959013257071,443.6609006204925,445.20698138990787
